nearest_distance,type
62.930323723196054,gym
284.98715690057657,gym
152.1385908146966,gym
252.4867032208293,gym
241.2946354414144,gym
290.2416580241528,gym
362.39011813428607,gym
552.4704619021858,gym
258.41074329650695,gym
148.492385214968,gym
361.30436549984944,gym
225.88120754588454,gym
136.08010884112042,gym
186.81064521130128,gym
361.30436549984944,gym
251.7483736872622,gym
214.60145681625434,gym
575.1655679146583,gym
160.40818584594828,gym
237.37682476895054,gym
166.32301061899588,gym
269.7738385612219,gym
161.49603100653596,gym
34.08536802612305,gym
111.02577609939628,gym
319.8251753877361,gym
242.25786371045888,gym
100.29545153257716,gym
308.26394112770396,gym
238.54483837093827,gym
160.19597198467972,gym
285.23862582070655,gym
187.2630104582388,gym
155.99816801575608,gym
380.168616421111,gym
174.6641504943219,gym
336.93148623611944,gym
191.901140020908,gym
178.16475934688444,gym
364.13960305188203,gym
153.64749916326684,gym
179.1829708005399,gym
237.37682476895054,gym
103.70359056321843,gym
121.90399132481645,gym
121.90399132481645,gym
87.26821517221559,gym
191.37331198379204,gym
176.3080311354025,gym
163.7878884259842,gym
338.07075602477676,gym
393.7164609345293,gym
467.50517380047523,gym
251.26714200821817,gym
558.6398643625831,gym
213.3697328022913,gym
71.07338271369068,gym
197.97159037747747,gym
131.8439795625952,gym
364.4540889011146,gym
43.41421650504565,gym
447.312983096738,gym
159.91935417766896,gym
282.3606431394099,gym
240.5801271984674,gym
194.30132878059894,gym
249.6741598529407,gym
256.80090833794225,gym
257.37766196404226,gym
186.474367383943,gym
499.9298730206015,gym
322.6100805881205,gym
126.85185700430152,gym
85.45163192433941,gym
189.07654687577065,gym
156.99957419275336,gym
216.43846323831877,gym
37.649215438424655,gym
166.30174764827282,gym
85.86555730189502,gym
37.649215438424655,gym
224.3449850661306,gym
176.50606621354828,gym
123.10240958268648,gym
92.19655925764604,gym
300.8608503778826,gym
853.1269639282444,gym
255.22435299231736,gym
254.33606207488805,gym
71.41435295018049,gym
166.2017987412194,gym
246.6112163115286,gym
429.93851159397906,gym
115.6550371825905,gym
266.1135380358592,gym
405.6333142599201,gym
178.29043361367272,gym
235.5057534896387,gym
170.5829669740646,gym
180.06699283052643,gym
380.70129159566795,gym
484.1451285137937,gym
252.34767674680631,gym
157.47700692332955,gym
208.22529800060354,gym
118.7610446496222,gym
103.0456166056473,gym
128.85915266842306,gym
272.4791038771541,gym
205.6204527330116,gym
