nearest_distance,type
200.92782598459888,gym
486.5311887408092,gym
605.4902717462195,gym
383.2518814486648,gym
39.17204004666777,gym
336.68635535559747,gym
346.5519151044095,gym
378.74706919186247,gym
304.99199310926696,gym
198.31155911663802,gym
612.0286340510678,gym
340.4907880352425,gym
813.9731800175595,gym
254.8917837592872,gym
144.53037609997938,gym
271.10261092474474,gym
183.39779754188405,gym
315.1970162379874,gym
527.0495902904469,gym
564.1751508509848,gym
176.01474483315474,gym
445.42189240406316,gym
126.36343386894917,gym
812.295010662579,gym
39.17204004666777,gym
671.7965791213531,gym
265.8802785616672,gym
705.3776072273265,gym
249.70172010134243,gym
561.9982973757952,gym
582.971732134958,gym
152.105460431713,gym
1837.240935435615,gym
487.349725631866,gym
267.1617800064425,gym
254.81764835419102,gym
260.6823249254684,gym
796.5408472495118,gym
607.645398745084,gym
156.71614916959027,gym
298.7639466762865,gym
504.30935348378193,gym
714.9869766588117,gym
460.06319874484615,gym
227.89042173543174,gym
560.1860194725255,gym
254.47264751126517,gym
174.7643564355073,gym
88.92355103822693,gym
115.52078196356477,gym
155.9004724171623,gym
1252.4757510286884,gym
85.65838406278199,gym
333.22583203766607,gym
259.072107612327,gym
127.81742089201828,gym
175.12948104914295,gym
137.1602324829934,gym
416.0150125361921,gym
